OrderID,CustomerID,OrderDate,Amount
3224,CUST0372,2025-09-29,4922.08
1202,CUST0133,2025-09-29,2692.88
1218,CUST0134,2025-09-29,1971.61
1192,CUST0133,2025-09-29,2970.52
1673,CUST0191,2025-09-29,2902.99
2938,CUST0339,2025-09-29,1235.38
4912,CUST0577,2025-09-29,4811.41
4987,CUST0587,2025-09-29,3790.2
4203,CUST0473,2025-09-29,1950.44
4198,CUST0473,2025-09-29,4832.05
4977,CUST0587,2025-09-29,1638.52
3784,CUST0434,2025-09-29,4752.06
4227,CUST0477,2025-09-29,2412.59
4854,CUST0567,2025-09-30,799.8
4115,CUST0461,2025-09-30,2726.36
3874,CUST0440,2025-09-30,3303.97
1136,CUST0127,2025-09-30,863.15
4656,CUST0543,2025-09-30,1169.11
411,CUST0045,2025-09-30,410.37
38,CUST0006,2025-09-30,438.31
4918,CUST0577,2025-09-30,1907.44
340,CUST0040,2025-10-01,1085.57
425,CUST0047,2025-10-01,2013.89
66,CUST0007,2025-10-01,4140.12
2309,CUST0269,2025-10-01,1344.88
5097,CUST0598,2025-10-01,1030.48
2159,CUST0251,2025-10-01,1518.19
2429,CUST0286,2025-10-01,3601.13
585,CUST0067,2025-10-01,4559.49
2749,CUST0320,2025-10-01,2170.6
3688,CUST0425,2025-10-01,2370.54
125,CUST0015,2025-10-01,1296.26
5125,CUST0600,2025-10-01,1875.14
3039,CUST0352,2025-10-01,1697.2
2193,CUST0255,2025-10-01,1772.95
1258,CUST0144,2025-10-01,1046.37
2684,CUST0312,2025-10-01,3835.27
4831,CUST0565,2025-10-01,1437.66
3211,CUST0372,2025-10-01,3869.9
4118,CUST0461,2025-10-01,1205.67
1249,CUST0142,2025-10-01,1258.43
4801,CUST0563,2025-10-02,4220.56
2374,CUST0282,2025-10-02,1616.56
1050,CUST0113,2025-10-02,560.61
3172,CUST0370,2025-10-02,2833.57
888,CUST0099,2025-10-02,3976.1
2517,CUST0295,2025-10-02,3432.36
595,CUST0069,2025-10-02,3108.39
1395,CUST0157,2025-10-02,403.03
3999,CUST0455,2025-10-02,910.45
3284,CUST0375,2025-10-02,1475.0
3262,CUST0375,2025-10-02,4299.48
1569,CUST0177,2025-10-02,1093.38
3512,CUST0405,2025-10-02,882.59
727,CUST0080,2025-10-02,1802.94
1513,CUST0171,2025-10-02,1937.71
3201,CUST0371,2025-10-03,4933.3
4593,CUST0534,2025-10-03,1049.52
1900,CUST0213,2025-10-03,518.61
3124,CUST0366,2025-10-03,465.24
58,CUST0007,2025-10-03,3301.68
3148,CUST0369,2025-10-03,2212.22
377,CUST0041,2025-10-03,3551.04
3054,CUST0354,2025-10-03,1342.59
4481,CUST0516,2025-10-04,4246.09
1255,CUST0144,2025-10-04,1524.66
4300,CUST0488,2025-10-04,1025.76
3653,CUST0422,2025-10-04,863.05
4587,CUST0531,2025-10-04,1649.77
4176,CUST0471,2025-10-04,2470.46
1129,CUST0126,2025-10-04,1273.48
5090,CUST0597,2025-10-04,1583.46
267,CUST0032,2025-10-04,1483.77
1609,CUST0181,2025-10-04,2293.32
1941,CUST0218,2025-10-04,1940.86
1408,CUST0159,2025-10-04,843.59
4538,CUST0524,2025-10-04,1486.22
886,CUST0099,2025-10-04,1217.07
4534,CUST0522,2025-10-04,522.15
3849,CUST0438,2025-10-05,1228.53
1798,CUST0204,2025-10-05,1003.99
1571,CUST0177,2025-10-05,676.11
5062,CUST0592,2025-10-05,737.2
3521,CUST0407,2025-10-05,708.48
606,CUST0069,2025-10-05,3327.9
566,CUST0065,2025-10-05,2059.71
396,CUST0043,2025-10-05,3611.44
3989,CUST0455,2025-10-05,1779.66
1346,CUST0152,2025-10-05,872.59
4389,CUST0504,2025-10-05,298.41
3943,CUST0449,2025-10-05,848.85
1104,CUST0124,2025-10-05,2633.78
126,CUST0015,2025-10-05,1133.71
853,CUST0093,2025-10-06,1075.6
4087,CUST0460,2025-10-06,4147.18
3664,CUST0423,2025-10-06,1148.76
1214,CUST0134,2025-10-06,1696.22
2172,CUST0252,2025-10-06,981.18
2969,CUST0343,2025-10-06,2239.1
2052,CUST0236,2025-10-06,940.99
105,CUST0011,2025-10-06,2693.53
1267,CUST0145,2025-10-06,1021.48
4326,CUST0494,2025-10-06,401.9
1732,CUST0196,2025-10-06,904.63
4047,CUST0459,2025-10-06,4231.83
4719,CUST0554,2025-10-07,1042.91
5059,CUST0591,2025-10-07,1534.77
1230,CUST0138,2025-10-07,1804.44
2827,CUST0331,2025-10-07,2266.06
1205,CUST0133,2025-10-07,4437.6
305,CUST0035,2025-10-07,1043.24
462,CUST0055,2025-10-07,1278.9
1620,CUST0182,2025-10-07,4741.83
1343,CUST0150,2025-10-07,1861.93
4822,CUST0564,2025-10-07,3938.13
398,CUST0043,2025-10-07,3392.01
2179,CUST0254,2025-10-07,777.16
29,CUST0006,2025-10-07,667.92
1617,CUST0182,2025-10-07,4076.79
54,CUST0007,2025-10-07,1066.17
1831,CUST0207,2025-10-07,3599.39
3774,CUST0434,2025-10-07,2054.42
4054,CUST0459,2025-10-07,1272.52
3037,CUST0352,2025-10-07,963.43
2795,CUST0326,2025-10-08,1164.8
1468,CUST0165,2025-10-08,1165.47
4871,CUST0570,2025-10-08,786.13
1122,CUST0125,2025-10-08,1548.07
4648,CUST0542,2025-10-08,1871.86
1973,CUST0224,2025-10-08,585.12
2360,CUST0279,2025-10-08,1518.23
9,CUST0001,2025-10-08,1474.48
3083,CUST0356,2025-10-08,1393.73
1322,CUST0149,2025-10-08,2832.76
246,CUST0030,2025-10-08,4270.06
3306,CUST0378,2025-10-08,4834.39
3818,CUST0436,2025-10-08,1744.98
923,CUST0100,2025-10-08,2863.96
5094,CUST0598,2025-10-08,1559.27
1159,CUST0129,2025-10-08,1786.89
52,CUST0007,2025-10-09,1017.66
569,CUST0065,2025-10-09,1721.53
945,CUST0101,2025-10-09,4977.52
1812,CUST0206,2025-10-09,1752.1
2946,CUST0340,2025-10-09,1158.69
1650,CUST0186,2025-10-09,1590.45
4806,CUST0563,2025-10-09,2349.31
2448,CUST0291,2025-10-09,3304.66
654,CUST0073,2025-10-09,1561.54
1303,CUST0147,2025-10-09,1753.46
4618,CUST0538,2025-10-09,975.69
4765,CUST0558,2025-10-09,4112.04
2910,CUST0336,2025-10-09,2296.01
4284,CUST0487,2025-10-09,4396.4
442,CUST0050,2025-10-10,1183.83
480,CUST0057,2025-10-10,1395.45
1150,CUST0129,2025-10-10,4397.46
342,CUST0040,2025-10-10,1136.32
2008,CUST0228,2025-10-10,1958.81
1644,CUST0185,2025-10-10,1066.86
546,CUST0062,2025-10-10,1665.36
1306,CUST0147,2025-10-10,1833.02
1361,CUST0153,2025-10-10,3941.62
3734,CUST0430,2025-10-10,2659.61
1296,CUST0146,2025-10-10,2514.1
3633,CUST0419,2025-10-10,1704.57
4081,CUST0460,2025-10-10,3293.16
1811,CUST0206,2025-10-10,1161.75
2258,CUST0263,2025-10-10,4149.06
5015,CUST0589,2025-10-10,2529.48
836,CUST0091,2025-10-11,3202.6
1712,CUST0194,2025-10-11,1344.63
520,CUST0059,2025-10-11,4735.22
1484,CUST0168,2025-10-11,2137.86
1480,CUST0167,2025-10-11,1379.23
2750,CUST0320,2025-10-11,1143.72
4439,CUST0511,2025-10-11,832.14
982,CUST0107,2025-10-11,1473.37
4194,CUST0473,2025-10-11,2136.67
1800,CUST0205,2025-10-11,1856.84
1616,CUST0182,2025-10-11,1916.9
785,CUST0084,2025-10-11,3592.94
4556,CUST0528,2025-10-11,1615.77
3733,CUST0430,2025-10-11,3279.79
1595,CUST0180,2025-10-11,2134.32
3598,CUST0415,2025-10-11,365.61
3118,CUST0363,2025-10-11,955.94
3545,CUST0408,2025-10-11,4295.08
1918,CUST0215,2025-10-11,1437.09
2300,CUST0268,2025-10-11,1047.26
1874,CUST0209,2025-10-12,1561.15
2141,CUST0247,2025-10-12,543.73
203,CUST0023,2025-10-12,1992.62
4681,CUST0547,2025-10-12,3443.29
2211,CUST0259,2025-10-12,1219.62
669,CUST0075,2025-10-12,1392.36
88,CUST0011,2025-10-12,2842.7
4137,CUST0466,2025-10-12,2176.85
4914,CUST0577,2025-10-12,4199.79
996,CUST0109,2025-10-12,1799.41
4135,CUST0466,2025-10-12,1576.74
4568,CUST0529,2025-10-12,2952.2
1942,CUST0218,2025-10-12,1277.6
3721,CUST0430,2025-10-12,3872.74
1574,CUST0178,2025-10-12,828.92
5055,CUST0591,2025-10-12,1349.05
3368,CUST0382,2025-10-12,1993.7
3797,CUST0435,2025-10-12,4213.31
272,CUST0032,2025-10-12,2074.59
1016,CUST0110,2025-10-13,980.63
1124,CUST0125,2025-10-13,528.8
4733,CUST0556,2025-10-13,1881.75
2102,CUST0244,2025-10-13,408.06
2798,CUST0327,2025-10-13,643.54
3399,CUST0388,2025-10-13,1629.29
301,CUST0033,2025-10-13,1346.36
4738,CUST0557,2025-10-13,4464.36
2311,CUST0269,2025-10-13,1530.26
4436,CUST0511,2025-10-13,1911.69
1359,CUST0153,2025-10-13,4584.04
3835,CUST0437,2025-10-13,3793.57
929,CUST0101,2025-10-13,4187.68
5040,CUST0590,2025-10-13,869.17
2228,CUST0260,2025-10-13,4518.0
1880,CUST0210,2025-10-13,1933.36
1707,CUST0194,2025-10-13,1859.36
1910,CUST0214,2025-10-13,2060.45
3870,CUST0440,2025-10-14,2582.87
5119,CUST0600,2025-10-14,4309.25
2934,CUST0338,2025-10-14,1443.8
4159,CUST0469,2025-10-14,1985.37
352,CUST0041,2025-10-14,2834.47
4477,CUST0516,2025-10-14,1093.55
4180,CUST0471,2025-10-14,4744.26
2217,CUST0260,2025-10-14,3427.01
397,CUST0043,2025-10-14,2687.62
4493,CUST0516,2025-10-14,884.05
3159,CUST0370,2025-10-14,2496.7
1799,CUST0204,2025-10-14,328.3
3684,CUST0425,2025-10-14,4848.03
550,CUST0063,2025-10-14,675.77
2575,CUST0300,2025-10-14,3176.58
4691,CUST0547,2025-10-14,3350.36
3815,CUST0436,2025-10-14,1302.54
32,CUST0006,2025-10-14,2360.75
39,CUST0006,2025-10-14,2463.0
164,CUST0020,2025-10-14,1245.36
1580,CUST0178,2025-10-15,2439.42
618,CUST0071,2025-10-15,1583.57
375,CUST0041,2025-10-15,3846.08
74,CUST0009,2025-10-15,1829.28
4441,CUST0512,2025-10-15,1025.89
660,CUST0073,2025-10-15,2843.71
1368,CUST0153,2025-10-15,2136.04
3568,CUST0410,2025-10-15,1115.85
1554,CUST0174,2025-10-15,2045.35
847,CUST0092,2025-10-15,1333.44
4235,CUST0477,2025-10-15,862.2
4709,CUST0550,2025-10-15,371.35
2202,CUST0257,2025-10-15,1660.48
279,CUST0033,2025-10-15,922.84
1450,CUST0165,2025-10-15,4411.14
775,CUST0084,2025-10-15,1092.49
3185,CUST0371,2025-10-15,2546.84
4775,CUST0559,2025-10-15,1364.51
1041,CUST0112,2025-10-15,1672.91
619,CUST0071,2025-10-15,1963.28
4793,CUST0562,2025-10-15,1162.7
4426,CUST0510,2025-10-15,1867.04
4252,CUST0482,2025-10-16,1889.16
2101,CUST0243,2025-10-16,795.33
4908,CUST0577,2025-10-16,2645.68
1541,CUST0172,2025-10-16,1375.78
3057,CUST0355,2025-10-16,1250.44
1893,CUST0212,2025-10-16,521.86
158,CUST0019,2025-10-16,2208.24
1761,CUST0201,2025-10-16,1200.51
166,CUST0020,2025-10-16,1285.58
3359,CUST0381,2025-10-16,1363.65
2997,CUST0346,2025-10-16,1429.57
4459,CUST0515,2025-10-16,4248.33
1857,CUST0209,2025-10-16,1213.38
215,CUST0024,2025-10-16,2210.29
737,CUST0081,2025-10-16,659.42
1279,CUST0146,2025-10-16,1823.66
3826,CUST0437,2025-10-16,2136.39
1700,CUST0192,2025-10-16,1210.2
3769,CUST0434,2025-10-16,2218.54
2345,CUST0277,2025-10-16,313.2
189,CUST0022,2025-10-17,930.97
1882,CUST0210,2025-10-17,667.9
176,CUST0021,2025-10-17,1320.88
337,CUST0039,2025-10-17,331.22
22,CUST0005,2025-10-17,587.33
2355,CUST0278,2025-10-17,1592.56
4952,CUST0584,2025-10-17,1917.11
3370,CUST0382,2025-10-17,1832.46
2626,CUST0306,2025-10-17,1691.63
4112,CUST0461,2025-10-17,2368.78
989,CUST0108,2025-10-17,832.69
962,CUST0103,2025-10-17,908.69
667,CUST0075,2025-10-17,1316.98
3448,CUST0395,2025-10-17,2261.37
675,CUST0077,2025-10-17,341.13
3179,CUST0370,2025-10-17,4321.08
2762,CUST0322,2025-10-17,1085.47
2735,CUST0319,2025-10-17,1244.75
3934,CUST0448,2025-10-17,708.14
2549,CUST0298,2025-10-18,1262.98
1231,CUST0138,2025-10-18,1699.07
1590,CUST0180,2025-10-18,2009.62
1288,CUST0146,2025-10-18,1292.26
4350,CUST0498,2025-10-18,1582.53
731,CUST0080,2025-10-18,2243.39
3917,CUST0444,2025-10-18,704.57
4925,CUST0577,2025-10-18,2336.24
4129,CUST0463,2025-10-18,797.32
4772,CUST0559,2025-10-18,1227.12
1342,CUST0150,2025-10-18,1571.65
4270,CUST0486,2025-10-18,885.96
2727,CUST0318,2025-10-18,1741.21
575,CUST0066,2025-10-18,1082.05
4055,CUST0459,2025-10-18,2198.63
2327,CUST0271,2025-10-18,429.67
2259,CUST0263,2025-10-18,2346.65
2497,CUST0293,2025-10-18,549.28
4546,CUST0526,2025-10-18,1392.33
2472,CUST0292,2025-10-18,1778.09
3295,CUST0376,2025-10-18,1803.86
3303,CUST0378,2025-10-18,1036.24
4342,CUST0498,2025-10-19,2312.6
4333,CUST0496,2025-10-19,707.38
4813,CUST0563,2025-10-19,1856.35
831,CUST0091,2025-10-19,2792.01
3470,CUST0400,2025-10-19,1244.39
805,CUST0086,2025-10-19,875.34
1335,CUST0149,2025-10-19,3456.04
889,CUST0099,2025-10-19,2014.83
2682,CUST0312,2025-10-19,4380.68
2594,CUST0301,2025-10-19,1998.7
108,CUST0012,2025-10-19,563.83
3976,CUST0452,2025-10-19,1299.52
3575,CUST0410,2025-10-19,2100.15
3950,CUST0450,2025-10-19,3127.51
3661,CUST0423,2025-10-19,4423.24
3218,CUST0372,2025-10-19,2828.66
4244,CUST0481,2025-10-19,1636.75
4077,CUST0460,2025-10-19,3886.93
3928,CUST0447,2025-10-19,224.0
1614,CUST0181,2025-10-19,2122.9
5009,CUST0588,2025-10-19,2822.47
2384,CUST0284,2025-10-20,962.78
4771,CUST0558,2025-10-20,4522.78
1350,CUST0152,2025-10-20,2033.85
1495,CUST0169,2025-10-20,1268.69
5100,CUST0598,2025-10-20,1201.4
1739,CUST0197,2025-10-20,841.12
1308,CUST0147,2025-10-20,1791.5
1990,CUST0225,2025-10-20,2314.18
4562,CUST0528,2025-10-20,1392.87
3475,CUST0401,2025-10-20,2540.61
3641,CUST0420,2025-10-20,353.0
2571,CUST0300,2025-10-20,3744.81
3671,CUST0423,2025-10-20,3676.05
4825,CUST0564,2025-10-20,1076.9
4078,CUST0460,2025-10-20,4420.84
3920,CUST0445,2025-10-21,786.89
4100,CUST0461,2025-10-21,1606.54
1477,CUST0167,2025-10-21,484.12
2215,CUST0260,2025-10-21,4617.07
512,CUST0059,2025-10-21,3067.82
4638,CUST0540,2025-10-21,1230.65
2192,CUST0255,2025-10-21,1695.1
2776,CUST0324,2025-10-21,1907.53
1625,CUST0182,2025-10-21,3174.76
2747,CUST0320,2025-10-21,2313.82
3396,CUST0388,2025-10-21,1462.2
1813,CUST0206,2025-10-21,1355.15
2361,CUST0280,2025-10-21,1034.79
849,CUST0092,2025-10-21,1921.86
3567,CUST0410,2025-10-21,2914.99
295,CUST0033,2025-10-22,4778.65
563,CUST0065,2025-10-22,1212.87
1294,CUST0146,2025-10-22,3367.61
2731,CUST0318,2025-10-22,1245.31
986,CUST0108,2025-10-22,1882.51
4337,CUST0498,2025-10-22,3579.52
1046,CUST0112,2025-10-22,1622.64
473,CUST0057,2025-10-22,1442.53
3119,CUST0364,2025-10-22,754.81
5051,CUST0591,2025-10-22,4737.61
1906,CUST0214,2025-10-23,1716.63
2190,CUST0254,2025-10-23,2381.93
4017,CUST0457,2025-10-23,2223.77
191,CUST0022,2025-10-23,1015.99
4256,CUST0482,2025-10-23,1170.44
1352,CUST0152,2025-10-23,716.28
484,CUST0057,2025-10-23,866.45
5105,CUST0598,2025-10-23,484.03
4836,CUST0565,2025-10-23,665.78
3911,CUST0443,2025-10-23,853.19
4702,CUST0548,2025-10-23,1973.08
3711,CUST0430,2025-10-23,2273.1
794,CUST0085,2025-10-23,667.65
2154,CUST0250,2025-10-23,690.03
5060,CUST0591,2025-10-23,4455.73
2991,CUST0346,2025-10-23,1313.31
3250,CUST0373,2025-10-23,1262.07
838,CUST0091,2025-10-23,2467.46
2188,CUST0254,2025-10-23,2151.74
4642,CUST0540,2025-10-23,4248.73
1398,CUST0158,2025-10-24,1465.69
3998,CUST0455,2025-10-24,4177.26
4896,CUST0574,2025-10-24,1888.75
130,CUST0016,2025-10-24,1522.36
806,CUST0086,2025-10-24,1657.5
809,CUST0087,2025-10-24,615.06
3014,CUST0348,2025-10-24,4501.45
1887,CUST0210,2025-10-24,1777.4
3649,CUST0422,2025-10-24,316.74
3645,CUST0421,2025-10-24,698.62
3603,CUST0415,2025-10-24,1327.02
5011,CUST0588,2025-10-24,2877.4
3362,CUST0381,2025-10-24,1875.29
4046,CUST0459,2025-10-24,2707.76
4090,CUST0460,2025-10-24,2741.92
1971,CUST0223,2025-10-24,2090.01
243,CUST0030,2025-10-24,2953.29
214,CUST0024,2025-10-24,2070.22
449,CUST0052,2025-10-24,1826.65
2547,CUST0298,2025-10-24,2072.42
4619,CUST0538,2025-10-24,1729.36
2358,CUST0279,2025-10-24,1922.93
5049,CUST0591,2025-10-25,2435.42
3285,CUST0375,2025-10-25,4562.33
557,CUST0064,2025-10-25,1710.18
3742,CUST0431,2025-10-25,1838.26
2230,CUST0260,2025-10-25,2429.49
1498,CUST0169,2025-10-25,1639.33
1708,CUST0194,2025-10-25,543.58
1263,CUST0144,2025-10-25,2297.47
706,CUST0079,2025-10-25,1277.78
1902,CUST0213,2025-10-25,1514.5
4048,CUST0459,2025-10-25,4092.46
3346,CUST0381,2025-10-25,2664.2
2427,CUST0286,2025-10-25,2089.11
1436,CUST0163,2025-10-25,565.17
2694,CUST0313,2025-10-25,4997.73
3823,CUST0437,2025-10-25,4987.95
3969,CUST0450,2025-10-26,4636.75
4276,CUST0487,2025-10-26,1687.3
3197,CUST0371,2025-10-26,2735.65
969,CUST0106,2025-10-26,794.47
3240,CUST0373,2025-10-26,2716.53
4470,CUST0516,2025-10-26,1914.55
2527,CUST0295,2025-10-26,3446.74
538,CUST0062,2025-10-26,767.16
4891,CUST0573,2025-10-26,1418.62
1670,CUST0190,2025-10-26,1739.59
250,CUST0030,2025-10-26,1530.36
4847,CUST0567,2025-10-26,2301.28
1790,CUST0203,2025-10-26,1611.66
2563,CUST0300,2025-10-26,3875.32
1779,CUST0202,2025-10-26,2467.18
4064,CUST0459,2025-10-26,3313.97
4444,CUST0512,2025-10-26,834.52
646,CUST0073,2025-10-26,4336.28
2444,CUST0291,2025-10-26,1324.45
1692,CUST0191,2025-10-26,1350.09
4344,CUST0498,2025-10-26,3294.27
77,CUST0009,2025-10-26,865.79
3795,CUST0435,2025-10-26,4547.04
1556,CUST0175,2025-10-26,475.55
3069,CUST0355,2025-10-27,1602.64
4922,CUST0577,2025-10-27,1372.26
4986,CUST0587,2025-10-27,4738.87
4621,CUST0538,2025-10-27,2308.53
2163,CUST0251,2025-10-27,660.63
1895,CUST0212,2025-10-27,1850.33
3872,CUST0440,2025-10-27,1444.13
3578,CUST0411,2025-10-27,1307.65
2342,CUST0277,2025-10-27,1971.68
4006,CUST0455,2025-10-27,4040.67
3314,CUST0378,2025-10-27,3650.91
2870,CUST0334,2025-10-27,2055.49
1675,CUST0191,2025-10-27,2604.42
360,CUST0041,2025-10-27,2214.96
4786,CUST0562,2025-10-27,1087.49
161,CUST0019,2025-10-27,2079.7
2006,CUST0228,2025-10-27,2210.36
1786,CUST0203,2025-10-27,741.59
4060,CUST0459,2025-10-27,1055.83
2436,CUST0289,2025-10-28,804.24
4501,CUST0517,2025-10-28,1575.75
4983,CUST0587,2025-10-28,2024.62
4596,CUST0535,2025-10-28,1891.79
2748,CUST0320,2025-10-28,1205.92
1659,CUST0188,2025-10-28,433.36
2040,CUST0235,2025-10-28,2044.64
3310,CUST0378,2025-10-28,2710.79
1181,CUST0132,2025-10-28,817.88
1427,CUST0162,2025-10-28,695.26
4218,CUST0477,2025-10-28,3248.68
142,CUST0017,2025-10-28,774.94
2686,CUST0313,2025-10-28,1784.35
2506,CUST0294,2025-10-28,2199.9
3866,CUST0440,2025-10-28,4742.03
2647,CUST0310,2025-10-28,1072.12
2674,CUST0312,2025-10-28,1968.07
278,CUST0033,2025-10-29,4837.52
1978,CUST0224,2025-10-29,1367.89
6,CUST0001,2025-10-29,1849.83
4966,CUST0586,2025-10-29,2030.84
1706,CUST0194,2025-10-29,516.73
3190,CUST0371,2025-10-29,1076.49
4863,CUST0568,2025-10-29,2129.82
2187,CUST0254,2025-10-29,1244.84
5010,CUST0588,2025-10-29,1442.13
1321,CUST0149,2025-10-29,4291.74
720,CUST0080,2025-10-29,4102.37
2671,CUST0312,2025-10-29,3085.26
994,CUST0109,2025-10-30,1878.1
4827,CUST0564,2025-10-30,4503.19
3666,CUST0423,2025-10-30,4190.85
4578,CUST0529,2025-10-30,3950.39
1086,CUST0120,2025-10-30,1269.7
2681,CUST0312,2025-10-30,3250.39
1506,CUST0169,2025-10-30,2558.05
205,CUST0023,2025-10-30,2459.21
1694,CUST0191,2025-10-30,988.99
1406,CUST0159,2025-10-30,1674.38
887,CUST0099,2025-10-30,2460.82
1950,CUST0221,2025-10-30,940.35
4980,CUST0587,2025-10-30,3181.17
926,CUST0101,2025-10-31,3848.01
3151,CUST0369,2025-10-31,716.28
2540,CUST0297,2025-10-31,1121.33
4948,CUST0584,2025-10-31,1972.73
382,CUST0043,2025-10-31,3327.79
3939,CUST0449,2025-10-31,978.44
2916,CUST0336,2025-10-31,4664.16
4668,CUST0546,2025-10-31,1099.48
1716,CUST0195,2025-10-31,434.11
3031,CUST0350,2025-10-31,1367.37
1559,CUST0175,2025-10-31,1948.53
2289,CUST0266,2025-10-31,1266.33
1803,CUST0205,2025-11-01,853.66
4732,CUST0556,2025-11-01,1564.86
2222,CUST0260,2025-11-01,1421.43
3530,CUST0408,2025-11-01,3180.59
988,CUST0108,2025-11-01,1260.47
3550,CUST0408,2025-11-01,1368.01
4011,CUST0455,2025-11-01,3606.36
1038,CUST0112,2025-11-01,1029.58
1101,CUST0123,2025-11-01,1978.72
4463,CUST0515,2025-11-01,2117.02
2380,CUST0283,2025-11-01,1025.71
3460,CUST0398,2025-11-01,2167.83
1396,CUST0157,2025-11-01,342.44
1868,CUST0209,2025-11-01,3449.01
1774,CUST0202,2025-11-01,2289.86
62,CUST0007,2025-11-01,2515.78
3687,CUST0425,2025-11-02,2491.66
419,CUST0046,2025-11-02,1542.41
2743,CUST0319,2025-11-02,1196.5
2587,CUST0301,2025-11-02,1562.85
1944,CUST0219,2025-11-02,651.19
4989,CUST0588,2025-11-02,2687.04
2447,CUST0291,2025-11-02,3073.72
3636,CUST0420,2025-11-02,757.39
2691,CUST0313,2025-11-02,4954.33
3445,CUST0395,2025-11-02,2292.47
1927,CUST0217,2025-11-02,885.27
583,CUST0067,2025-11-02,2738.21
3200,CUST0371,2025-11-02,4440.79
1027,CUST0111,2025-11-02,2000.85
1996,CUST0225,2025-11-02,1347.66
2975,CUST0344,2025-11-02,1821.78
2624,CUST0306,2025-11-02,428.9
2244,CUST0261,2025-11-02,1663.13
1619,CUST0182,2025-11-02,2610.13
162,CUST0019,2025-11-02,1418.03
412,CUST0045,2025-11-03,1742.15
379,CUST0043,2025-11-03,2756.41
4144,CUST0467,2025-11-03,634.35
4085,CUST0460,2025-11-03,1250.67
3648,CUST0421,2025-11-03,974.44
2669,CUST0312,2025-11-03,2089.77
1565,CUST0176,2025-11-03,560.52
4336,CUST0497,2025-11-03,1095.78
3843,CUST0437,2025-11-03,1554.57
4680,CUST0547,2025-11-03,3859.08
3238,CUST0373,2025-11-03,2507.87
4767,CUST0558,2025-11-03,2255.02
148,CUST0017,2025-11-03,1080.38
3970,CUST0450,2025-11-04,2729.88
4014,CUST0455,2025-11-04,2296.82
3896,CUST0441,2025-11-04,1201.9
3984,CUST0453,2025-11-04,1291.83
2182,CUST0254,2025-11-04,622.94
4873,CUST0570,2025-11-04,2313.64
2541,CUST0297,2025-11-04,1504.59
2554,CUST0298,2025-11-04,1344.32
3716,CUST0430,2025-11-04,4038.36
3697,CUST0427,2025-11-04,1431.96
2838,CUST0332,2025-11-04,1137.92
2567,CUST0300,2025-11-04,1091.09
1045,CUST0112,2025-11-04,1969.63
1881,CUST0210,2025-11-04,2247.16
1026,CUST0111,2025-11-04,487.48
1432,CUST0162,2025-11-04,1827.0
440,CUST0050,2025-11-04,1583.22
1475,CUST0167,2025-11-04,887.32
1197,CUST0133,2025-11-04,1087.0
1728,CUST0196,2025-11-04,1534.63
1454,CUST0165,2025-11-04,2942.62
492,CUST0058,2025-11-05,1329.06
2592,CUST0301,2025-11-05,2404.63
1247,CUST0142,2025-11-05,990.18
4354,CUST0498,2025-11-05,3517.69
4686,CUST0547,2025-11-05,1498.51
3403,CUST0388,2025-11-05,1357.93
2966,CUST0343,2025-11-05,1730.94
2548,CUST0298,2025-11-05,2271.15
1501,CUST0169,2025-11-05,4397.27
4838,CUST0565,2025-11-05,549.11
2879,CUST0334,2025-11-05,3150.39
4856,CUST0568,2025-11-05,1311.55
3751,CUST0431,2025-11-05,3723.33
4190,CUST0473,2025-11-05,3464.18
5063,CUST0592,2025-11-05,1299.78
1602,CUST0180,2025-11-05,2472.56
416,CUST0046,2025-11-05,823.48
3301,CUST0378,2025-11-05,1211.0
1896,CUST0212,2025-11-05,1318.81
4007,CUST0455,2025-11-06,4403.13
3670,CUST0423,2025-11-06,3917.7
317,CUST0037,2025-11-06,1540.79
1592,CUST0180,2025-11-06,4610.45
2044,CUST0235,2025-11-06,563.5
3487,CUST0401,2025-11-06,1396.99
3878,CUST0440,2025-11-06,1859.25
2034,CUST0231,2025-11-06,1027.86
3728,CUST0430,2025-11-06,3242.94
3909,CUST0443,2025-11-06,1822.98
3180,CUST0371,2025-11-06,4536.95
2426,CUST0286,2025-11-06,3666.55
4285,CUST0487,2025-11-06,1759.32
4297,CUST0488,2025-11-06,558.66
376,CUST0041,2025-11-06,4468.38
1132,CUST0126,2025-11-06,663.25
609,CUST0069,2025-11-06,1338.0
3766,CUST0433,2025-11-06,740.36
258,CUST0031,2025-11-06,375.44
2452,CUST0291,2025-11-06,3635.97
1907,CUST0214,2025-11-07,1684.46
154,CUST0018,2025-11-07,1290.13
325,CUST0038,2025-11-07,3145.33
2668,CUST0312,2025-11-07,1516.26
4881,CUST0572,2025-11-07,1345.11
828,CUST0091,2025-11-07,4611.0
3577,CUST0411,2025-11-07,1267.11
3540,CUST0408,2025-11-07,4604.57
198,CUST0022,2025-11-07,809.83
4695,CUST0547,2025-11-07,4158.23
984,CUST0107,2025-11-07,1884.65
1004,CUST0110,2025-11-07,2353.22
2451,CUST0291,2025-11-07,3805.61
3360,CUST0381,2025-11-07,4813.69
223,CUST0026,2025-11-07,696.03
515,CUST0059,2025-11-07,4431.68
1826,CUST0207,2025-11-07,860.19
639,CUST0073,2025-11-07,3382.91
1441,CUST0165,2025-11-07,2725.41
475,CUST0057,2025-11-07,2786.15
1463,CUST0165,2025-11-07,4593.4
2841,CUST0332,2025-11-08,1350.37
652,CUST0073,2025-11-08,2533.01
